,source,target,film,year,studio
27,Billy Frolick,Lorne Orleans,Madagascar2,2008,DreamWorks
28,Billy Frolick,Mireille Soria,Madagascar2,2008,DreamWorks
29,Billy Frolick,Mark Swift,Madagascar2,2008,DreamWorks
30,Lisa J. Freberg,Lorne Orleans,Madagascar2,2008,DreamWorks
31,Lisa J. Freberg,Mireille Soria,Madagascar2,2008,DreamWorks
32,Lisa J. Freberg,Mark Swift,Madagascar2,2008,DreamWorks
33,Lorne Orleans,Mireille Soria,Madagascar2,2008,DreamWorks
34,Lorne Orleans,Mark Swift,Madagascar2,2008,DreamWorks
35,Mireille Soria,Mark Swift,Madagascar2,2008,DreamWorks
0,Rob Letterman,Conrad Vernon,Monsters,2009,DreamWorks
1,Rob Letterman,Maya Forbes,Monsters,2009,DreamWorks
2,Rob Letterman,Wallace Wolodarsky,Monsters,2009,DreamWorks
3,Rob Letterman,Jonathan Aibel,Monsters,2009,DreamWorks
4,Rob Letterman,Glenn Berger,Monsters,2009,DreamWorks
5,Rob Letterman,Lisa J. Freberg,Monsters,2009,DreamWorks
6,Rob Letterman,Jill Hopper,Monsters,2009,DreamWorks
7,Rob Letterman,Latifa Ouaou,Monsters,2009,DreamWorks
8,Rob Letterman,Susan Slagle Rogers,Monsters,2009,DreamWorks
9,Rob Letterman,Lisa Stewart,Monsters,2009,DreamWorks
10,Rob Letterman,Alexander Westerman,Monsters,2009,DreamWorks
11,Conrad Vernon,Maya Forbes,Monsters,2009,DreamWorks
12,Conrad Vernon,Wallace Wolodarsky,Monsters,2009,DreamWorks
13,Conrad Vernon,Jonathan Aibel,Monsters,2009,DreamWorks
14,Conrad Vernon,Glenn Berger,Monsters,2009,DreamWorks
15,Conrad Vernon,Lisa J. Freberg,Monsters,2009,DreamWorks
16,Conrad Vernon,Jill Hopper,Monsters,2009,DreamWorks
17,Conrad Vernon,Latifa Ouaou,Monsters,2009,DreamWorks
18,Conrad Vernon,Susan Slagle Rogers,Monsters,2009,DreamWorks
19,Conrad Vernon,Lisa Stewart,Monsters,2009,DreamWorks
20,Conrad Vernon,Alexander Westerman,Monsters,2009,DreamWorks
21,Maya Forbes,Wallace Wolodarsky,Monsters,2009,DreamWorks
22,Maya Forbes,Jonathan Aibel,Monsters,2009,DreamWorks
23,Maya Forbes,Glenn Berger,Monsters,2009,DreamWorks
24,Maya Forbes,Lisa J. Freberg,Monsters,2009,DreamWorks
25,Maya Forbes,Jill Hopper,Monsters,2009,DreamWorks
26,Maya Forbes,Latifa Ouaou,Monsters,2009,DreamWorks
27,Maya Forbes,Susan Slagle Rogers,Monsters,2009,DreamWorks
28,Maya Forbes,Lisa Stewart,Monsters,2009,DreamWorks
29,Maya Forbes,Alexander Westerman,Monsters,2009,DreamWorks
30,Wallace Wolodarsky,Jonathan Aibel,Monsters,2009,DreamWorks
31,Wallace Wolodarsky,Glenn Berger,Monsters,2009,DreamWorks
32,Wallace Wolodarsky,Lisa J. Freberg,Monsters,2009,DreamWorks
33,Wallace Wolodarsky,Jill Hopper,Monsters,2009,DreamWorks
34,Wallace Wolodarsky,Latifa Ouaou,Monsters,2009,DreamWorks
35,Wallace Wolodarsky,Susan Slagle Rogers,Monsters,2009,DreamWorks
36,Wallace Wolodarsky,Lisa Stewart,Monsters,2009,DreamWorks
37,Wallace Wolodarsky,Alexander Westerman,Monsters,2009,DreamWorks
38,Jonathan Aibel,Glenn Berger,Monsters,2009,DreamWorks
39,Jonathan Aibel,Lisa J. Freberg,Monsters,2009,DreamWorks
40,Jonathan Aibel,Jill Hopper,Monsters,2009,DreamWorks
41,Jonathan Aibel,Latifa Ouaou,Monsters,2009,DreamWorks
42,Jonathan Aibel,Susan Slagle Rogers,Monsters,2009,DreamWorks
43,Jonathan Aibel,Lisa Stewart,Monsters,2009,DreamWorks
44,Jonathan Aibel,Alexander Westerman,Monsters,2009,DreamWorks
45,Glenn Berger,Lisa J. Freberg,Monsters,2009,DreamWorks
46,Glenn Berger,Jill Hopper,Monsters,2009,DreamWorks
47,Glenn Berger,Latifa Ouaou,Monsters,2009,DreamWorks
48,Glenn Berger,Susan Slagle Rogers,Monsters,2009,DreamWorks
49,Glenn Berger,Lisa Stewart,Monsters,2009,DreamWorks
50,Glenn Berger,Alexander Westerman,Monsters,2009,DreamWorks
51,Lisa J. Freberg,Jill Hopper,Monsters,2009,DreamWorks
52,Lisa J. Freberg,Latifa Ouaou,Monsters,2009,DreamWorks
53,Lisa J. Freberg,Susan Slagle Rogers,Monsters,2009,DreamWorks
54,Lisa J. Freberg,Lisa Stewart,Monsters,2009,DreamWorks
55,Lisa J. Freberg,Alexander Westerman,Monsters,2009,DreamWorks
56,Jill Hopper,Latifa Ouaou,Monsters,2009,DreamWorks
57,Jill Hopper,Susan Slagle Rogers,Monsters,2009,DreamWorks
58,Jill Hopper,Lisa Stewart,Monsters,2009,DreamWorks
59,Jill Hopper,Alexander Westerman,Monsters,2009,DreamWorks
60,Latifa Ouaou,Susan Slagle Rogers,Monsters,2009,DreamWorks
61,Latifa Ouaou,Lisa Stewart,Monsters,2009,DreamWorks
62,Latifa Ouaou,Alexander Westerman,Monsters,2009,DreamWorks
63,Susan Slagle Rogers,Lisa Stewart,Monsters,2009,DreamWorks
64,Susan Slagle Rogers,Alexander Westerman,Monsters,2009,DreamWorks
65,Lisa Stewart,Alexander Westerman,Monsters,2009,DreamWorks
0,Dean DeBlois,Chris Sanders,TrainDragon,2010,DreamWorks
1,Dean DeBlois,William Davies,TrainDragon,2010,DreamWorks
2,Dean DeBlois,Cressida Cowell,TrainDragon,2010,DreamWorks
3,Dean DeBlois,Marc Hyman,TrainDragon,2010,DreamWorks
4,Dean DeBlois,Adam F. Goldberg,TrainDragon,2010,DreamWorks
5,Dean DeBlois,Bonnie Arnold,TrainDragon,2010,DreamWorks
6,Dean DeBlois,Kristine Belson,TrainDragon,2010,DreamWorks
7,Dean DeBlois,Suzanne Buirgy,TrainDragon,2010,DreamWorks
8,Dean DeBlois,Michael A. Connolly,TrainDragon,2010,DreamWorks
9,Dean DeBlois,Doug Davison,TrainDragon,2010,DreamWorks
10,Dean DeBlois,Karen Foster,TrainDragon,2010,DreamWorks
11,Dean DeBlois,Tim Johnson,TrainDragon,2010,DreamWorks
12,Dean DeBlois,Roy Lee,TrainDragon,2010,DreamWorks
13,Dean DeBlois,Bruce Seifert,TrainDragon,2010,DreamWorks
14,Chris Sanders,William Davies,TrainDragon,2010,DreamWorks
15,Chris Sanders,Cressida Cowell,TrainDragon,2010,DreamWorks
16,Chris Sanders,Marc Hyman,TrainDragon,2010,DreamWorks
17,Chris Sanders,Adam F. Goldberg,TrainDragon,2010,DreamWorks
18,Chris Sanders,Bonnie Arnold,TrainDragon,2010,DreamWorks
19,Chris Sanders,Kristine Belson,TrainDragon,2010,DreamWorks
20,Chris Sanders,Suzanne Buirgy,TrainDragon,2010,DreamWorks
21,Chris Sanders,Michael A. Connolly,TrainDragon,2010,DreamWorks
22,Chris Sanders,Doug Davison,TrainDragon,2010,DreamWorks
23,Chris Sanders,Karen Foster,TrainDragon,2010,DreamWorks
24,Chris Sanders,Tim Johnson,TrainDragon,2010,DreamWorks
25,Chris Sanders,Roy Lee,TrainDragon,2010,DreamWorks
26,Chris Sanders,Bruce Seifert,TrainDragon,2010,DreamWorks
27,William Davies,Cressida Cowell,TrainDragon,2010,DreamWorks
28,William Davies,Marc Hyman,TrainDragon,2010,DreamWorks
29,William Davies,Adam F. Goldberg,TrainDragon,2010,DreamWorks
30,William Davies,Bonnie Arnold,TrainDragon,2010,DreamWorks
31,William Davies,Kristine Belson,TrainDragon,2010,DreamWorks
32,William Davies,Suzanne Buirgy,TrainDragon,2010,DreamWorks
33,William Davies,Michael A. Connolly,TrainDragon,2010,DreamWorks
34,William Davies,Doug Davison,TrainDragon,2010,DreamWorks
35,William Davies,Karen Foster,TrainDragon,2010,DreamWorks
36,William Davies,Tim Johnson,TrainDragon,2010,DreamWorks
37,William Davies,Roy Lee,TrainDragon,2010,DreamWorks
38,William Davies,Bruce Seifert,TrainDragon,2010,DreamWorks
39,Cressida Cowell,Marc Hyman,TrainDragon,2010,DreamWorks
40,Cressida Cowell,Adam F. Goldberg,TrainDragon,2010,DreamWorks
41,Cressida Cowell,Bonnie Arnold,TrainDragon,2010,DreamWorks
42,Cressida Cowell,Kristine Belson,TrainDragon,2010,DreamWorks
43,Cressida Cowell,Suzanne Buirgy,TrainDragon,2010,DreamWorks
44,Cressida Cowell,Michael A. Connolly,TrainDragon,2010,DreamWorks
45,Cressida Cowell,Doug Davison,TrainDragon,2010,DreamWorks
46,Cressida Cowell,Karen Foster,TrainDragon,2010,DreamWorks
47,Cressida Cowell,Tim Johnson,TrainDragon,2010,DreamWorks
48,Cressida Cowell,Roy Lee,TrainDragon,2010,DreamWorks
49,Cressida Cowell,Bruce Seifert,TrainDragon,2010,DreamWorks
50,Marc Hyman,Adam F. Goldberg,TrainDragon,2010,DreamWorks
51,Marc Hyman,Bonnie Arnold,TrainDragon,2010,DreamWorks
52,Marc Hyman,Kristine Belson,TrainDragon,2010,DreamWorks
53,Marc Hyman,Suzanne Buirgy,TrainDragon,2010,DreamWorks
54,Marc Hyman,Michael A. Connolly,TrainDragon,2010,DreamWorks
55,Marc Hyman,Doug Davison,TrainDragon,2010,DreamWorks
56,Marc Hyman,Karen Foster,TrainDragon,2010,DreamWorks
57,Marc Hyman,Tim Johnson,TrainDragon,2010,DreamWorks
58,Marc Hyman,Roy Lee,TrainDragon,2010,DreamWorks
59,Marc Hyman,Bruce Seifert,TrainDragon,2010,DreamWorks
60,Adam F. Goldberg,Bonnie Arnold,TrainDragon,2010,DreamWorks
61,Adam F. Goldberg,Kristine Belson,TrainDragon,2010,DreamWorks
62,Adam F. Goldberg,Suzanne Buirgy,TrainDragon,2010,DreamWorks
63,Adam F. Goldberg,Michael A. Connolly,TrainDragon,2010,DreamWorks
64,Adam F. Goldberg,Doug Davison,TrainDragon,2010,DreamWorks
65,Adam F. Goldberg,Karen Foster,TrainDragon,2010,DreamWorks
66,Adam F. Goldberg,Tim Johnson,TrainDragon,2010,DreamWorks
67,Adam F. Goldberg,Roy Lee,TrainDragon,2010,DreamWorks
68,Adam F. Goldberg,Bruce Seifert,TrainDragon,2010,DreamWorks
69,Bonnie Arnold,Kristine Belson,TrainDragon,2010,DreamWorks
70,Bonnie Arnold,Suzanne Buirgy,TrainDragon,2010,DreamWorks
71,Bonnie Arnold,Michael A. Connolly,TrainDragon,2010,DreamWorks
72,Bonnie Arnold,Doug Davison,TrainDragon,2010,DreamWorks
73,Bonnie Arnold,Karen Foster,TrainDragon,2010,DreamWorks
74,Bonnie Arnold,Tim Johnson,TrainDragon,2010,DreamWorks
75,Bonnie Arnold,Roy Lee,TrainDragon,2010,DreamWorks
76,Bonnie Arnold,Bruce Seifert,TrainDragon,2010,DreamWorks
77,Kristine Belson,Suzanne Buirgy,TrainDragon,2010,DreamWorks
78,Kristine Belson,Michael A. Connolly,TrainDragon,2010,DreamWorks
79,Kristine Belson,Doug Davison,TrainDragon,2010,DreamWorks
80,Kristine Belson,Karen Foster,TrainDragon,2010,DreamWorks
81,Kristine Belson,Tim Johnson,TrainDragon,2010,DreamWorks
82,Kristine Belson,Roy Lee,TrainDragon,2010,DreamWorks
83,Kristine Belson,Bruce Seifert,TrainDragon,2010,DreamWorks
84,Suzanne Buirgy,Michael A. Connolly,TrainDragon,2010,DreamWorks
85,Suzanne Buirgy,Doug Davison,TrainDragon,2010,DreamWorks
86,Suzanne Buirgy,Karen Foster,TrainDragon,2010,DreamWorks
87,Suzanne Buirgy,Tim Johnson,TrainDragon,2010,DreamWorks
88,Suzanne Buirgy,Roy Lee,TrainDragon,2010,DreamWorks
89,Suzanne Buirgy,Bruce Seifert,TrainDragon,2010,DreamWorks
90,Michael A. Connolly,Doug Davison,TrainDragon,2010,DreamWorks
91,Michael A. Connolly,Karen Foster,TrainDragon,2010,DreamWorks
92,Michael A. Connolly,Tim Johnson,TrainDragon,2010,DreamWorks
93,Michael A. Connolly,Roy Lee,TrainDragon,2010,DreamWorks
94,Michael A. Connolly,Bruce Seifert,TrainDragon,2010,DreamWorks
95,Doug Davison,Karen Foster,TrainDragon,2010,DreamWorks
96,Doug Davison,Tim Johnson,TrainDragon,2010,DreamWorks
97,Doug Davison,Roy Lee,TrainDragon,2010,DreamWorks
98,Doug Davison,Bruce Seifert,TrainDragon,2010,DreamWorks
99,Karen Foster,Tim Johnson,TrainDragon,2010,DreamWorks
100,Karen Foster,Roy Lee,TrainDragon,2010,DreamWorks
101,Karen Foster,Bruce Seifert,TrainDragon,2010,DreamWorks
102,Tim Johnson,Roy Lee,TrainDragon,2010,DreamWorks
103,Tim Johnson,Bruce Seifert,TrainDragon,2010,DreamWorks
104,Roy Lee,Bruce Seifert,TrainDragon,2010,DreamWorks
0,Mike Mitchell,William Steig,ShrekForever,2010,DreamWorks
1,Mike Mitchell,Josh Klausner,ShrekForever,2010,DreamWorks
2,Mike Mitchell,Darren Lemke,ShrekForever,2010,DreamWorks
3,Mike Mitchell,Andrew Adamson,ShrekForever,2010,DreamWorks
4,Mike Mitchell,Ted Elliott,ShrekForever,2010,DreamWorks
5,Mike Mitchell,Terry Rossio,ShrekForever,2010,DreamWorks
6,Mike Mitchell,Roger S.H. Schulman,ShrekForever,2010,DreamWorks
7,Mike Mitchell,Matt Shire,ShrekForever,2010,DreamWorks
8,Mike Mitchell,Joe Stillman,ShrekForever,2010,DreamWorks
9,Mike Mitchell,Alejandro Bien-Willner,ShrekForever,2010,DreamWorks
10,Mike Mitchell,Teresa Cheng,ShrekForever,2010,DreamWorks
11,Mike Mitchell,Patty Kaku,ShrekForever,2010,DreamWorks
12,Mike Mitchell,Gina Shay,ShrekForever,2010,DreamWorks
13,Mike Mitchell,Aron Warner,ShrekForever,2010,DreamWorks
14,Mike Mitchell,John H. Williams,ShrekForever,2010,DreamWorks
15,William Steig,Josh Klausner,ShrekForever,2010,DreamWorks
16,William Steig,Darren Lemke,ShrekForever,2010,DreamWorks
17,William Steig,Andrew Adamson,ShrekForever,2010,DreamWorks
18,William Steig,Ted Elliott,ShrekForever,2010,DreamWorks
19,William Steig,Terry Rossio,ShrekForever,2010,DreamWorks
20,William Steig,Roger S.H. Schulman,ShrekForever,2010,DreamWorks
21,William Steig,Matt Shire,ShrekForever,2010,DreamWorks
22,William Steig,Joe Stillman,ShrekForever,2010,DreamWorks
23,William Steig,Alejandro Bien-Willner,ShrekForever,2010,DreamWorks
24,William Steig,Teresa Cheng,ShrekForever,2010,DreamWorks
25,William Steig,Patty Kaku,ShrekForever,2010,DreamWorks
26,William Steig,Gina Shay,ShrekForever,2010,DreamWorks
27,William Steig,Aron Warner,ShrekForever,2010,DreamWorks
28,William Steig,John H. Williams,ShrekForever,2010,DreamWorks
29,Josh Klausner,Darren Lemke,ShrekForever,2010,DreamWorks
30,Josh Klausner,Andrew Adamson,ShrekForever,2010,DreamWorks
31,Josh Klausner,Ted Elliott,ShrekForever,2010,DreamWorks
32,Josh Klausner,Terry Rossio,ShrekForever,2010,DreamWorks
33,Josh Klausner,Roger S.H. Schulman,ShrekForever,2010,DreamWorks
34,Josh Klausner,Matt Shire,ShrekForever,2010,DreamWorks
35,Josh Klausner,Joe Stillman,ShrekForever,2010,DreamWorks
36,Josh Klausner,Alejandro Bien-Willner,ShrekForever,2010,DreamWorks
37,Josh Klausner,Teresa Cheng,ShrekForever,2010,DreamWorks
38,Josh Klausner,Patty Kaku,ShrekForever,2010,DreamWorks
39,Josh Klausner,Gina Shay,ShrekForever,2010,DreamWorks
40,Josh Klausner,Aron Warner,ShrekForever,2010,DreamWorks
41,Josh Klausner,John H. Williams,ShrekForever,2010,DreamWorks
42,Darren Lemke,Andrew Adamson,ShrekForever,2010,DreamWorks
43,Darren Lemke,Ted Elliott,ShrekForever,2010,DreamWorks
44,Darren Lemke,Terry Rossio,ShrekForever,2010,DreamWorks
45,Darren Lemke,Roger S.H. Schulman,ShrekForever,2010,DreamWorks
46,Darren Lemke,Matt Shire,ShrekForever,2010,DreamWorks
47,Darren Lemke,Joe Stillman,ShrekForever,2010,DreamWorks
48,Darren Lemke,Alejandro Bien-Willner,ShrekForever,2010,DreamWorks
49,Darren Lemke,Teresa Cheng,ShrekForever,2010,DreamWorks
50,Darren Lemke,Patty Kaku,ShrekForever,2010,DreamWorks
51,Darren Lemke,Gina Shay,ShrekForever,2010,DreamWorks
52,Darren Lemke,Aron Warner,ShrekForever,2010,DreamWorks
53,Darren Lemke,John H. Williams,ShrekForever,2010,DreamWorks
54,Andrew Adamson,Ted Elliott,ShrekForever,2010,DreamWorks
55,Andrew Adamson,Terry Rossio,ShrekForever,2010,DreamWorks
56,Andrew Adamson,Roger S.H. Schulman,ShrekForever,2010,DreamWorks
57,Andrew Adamson,Matt Shire,ShrekForever,2010,DreamWorks
58,Andrew Adamson,Joe Stillman,ShrekForever,2010,DreamWorks
59,Andrew Adamson,Alejandro Bien-Willner,ShrekForever,2010,DreamWorks
60,Andrew Adamson,Teresa Cheng,ShrekForever,2010,DreamWorks
61,Andrew Adamson,Patty Kaku,ShrekForever,2010,DreamWorks
62,Andrew Adamson,Gina Shay,ShrekForever,2010,DreamWorks
63,Andrew Adamson,Aron Warner,ShrekForever,2010,DreamWorks
64,Andrew Adamson,John H. Williams,ShrekForever,2010,DreamWorks
65,Ted Elliott,Terry Rossio,ShrekForever,2010,DreamWorks
66,Ted Elliott,Roger S.H. Schulman,ShrekForever,2010,DreamWorks
67,Ted Elliott,Matt Shire,ShrekForever,2010,DreamWorks
68,Ted Elliott,Joe Stillman,ShrekForever,2010,DreamWorks
69,Ted Elliott,Alejandro Bien-Willner,ShrekForever,2010,DreamWorks
70,Ted Elliott,Teresa Cheng,ShrekForever,2010,DreamWorks
71,Ted Elliott,Patty Kaku,ShrekForever,2010,DreamWorks
72,Ted Elliott,Gina Shay,ShrekForever,2010,DreamWorks
73,Ted Elliott,Aron Warner,ShrekForever,2010,DreamWorks
74,Ted Elliott,John H. Williams,ShrekForever,2010,DreamWorks
75,Terry Rossio,Roger S.H. Schulman,ShrekForever,2010,DreamWorks
76,Terry Rossio,Matt Shire,ShrekForever,2010,DreamWorks
77,Terry Rossio,Joe Stillman,ShrekForever,2010,DreamWorks
78,Terry Rossio,Alejandro Bien-Willner,ShrekForever,2010,DreamWorks
79,Terry Rossio,Teresa Cheng,ShrekForever,2010,DreamWorks
80,Terry Rossio,Patty Kaku,ShrekForever,2010,DreamWorks
81,Terry Rossio,Gina Shay,ShrekForever,2010,DreamWorks
82,Terry Rossio,Aron Warner,ShrekForever,2010,DreamWorks
83,Terry Rossio,John H. Williams,ShrekForever,2010,DreamWorks
84,Roger S.H. Schulman,Matt Shire,ShrekForever,2010,DreamWorks
85,Roger S.H. Schulman,Joe Stillman,ShrekForever,2010,DreamWorks
86,Roger S.H. Schulman,Alejandro Bien-Willner,ShrekForever,2010,DreamWorks
87,Roger S.H. Schulman,Teresa Cheng,ShrekForever,2010,DreamWorks
88,Roger S.H. Schulman,Patty Kaku,ShrekForever,2010,DreamWorks
89,Roger S.H. Schulman,Gina Shay,ShrekForever,2010,DreamWorks
90,Roger S.H. Schulman,Aron Warner,ShrekForever,2010,DreamWorks
91,Roger S.H. Schulman,John H. Williams,ShrekForever,2010,DreamWorks
92,Matt Shire,Joe Stillman,ShrekForever,2010,DreamWorks
93,Matt Shire,Alejandro Bien-Willner,ShrekForever,2010,DreamWorks
94,Matt Shire,Teresa Cheng,ShrekForever,2010,DreamWorks
95,Matt Shire,Patty Kaku,ShrekForever,2010,DreamWorks
96,Matt Shire,Gina Shay,ShrekForever,2010,DreamWorks
97,Matt Shire,Aron Warner,ShrekForever,2010,DreamWorks
98,Matt Shire,John H. Williams,ShrekForever,2010,DreamWorks
99,Joe Stillman,Alejandro Bien-Willner,ShrekForever,2010,DreamWorks
100,Joe Stillman,Teresa Cheng,ShrekForever,2010,DreamWorks
101,Joe Stillman,Patty Kaku,ShrekForever,2010,DreamWorks
102,Joe Stillman,Gina Shay,ShrekForever,2010,DreamWorks
103,Joe Stillman,Aron Warner,ShrekForever,2010,DreamWorks
104,Joe Stillman,John H. Williams,ShrekForever,2010,DreamWorks
105,Alejandro Bien-Willner,Teresa Cheng,ShrekForever,2010,DreamWorks
106,Alejandro Bien-Willner,Patty Kaku,ShrekForever,2010,DreamWorks
107,Alejandro Bien-Willner,Gina Shay,ShrekForever,2010,DreamWorks
108,Alejandro Bien-Willner,Aron Warner,ShrekForever,2010,DreamWorks
109,Alejandro Bien-Willner,John H. Williams,ShrekForever,2010,DreamWorks
110,Teresa Cheng,Patty Kaku,ShrekForever,2010,DreamWorks
111,Teresa Cheng,Gina Shay,ShrekForever,2010,DreamWorks
112,Teresa Cheng,Aron Warner,ShrekForever,2010,DreamWorks
113,Teresa Cheng,John H. Williams,ShrekForever,2010,DreamWorks
114,Patty Kaku,Gina Shay,ShrekForever,2010,DreamWorks
115,Patty Kaku,Aron Warner,ShrekForever,2010,DreamWorks
116,Patty Kaku,John H. Williams,ShrekForever,2010,DreamWorks
117,Gina Shay,Aron Warner,ShrekForever,2010,DreamWorks
118,Gina Shay,John H. Williams,ShrekForever,2010,DreamWorks
119,Aron Warner,John H. Williams,ShrekForever,2010,DreamWorks
0,Tom McGrath,Alan Schoolcraft,Megamind,2010,DreamWorks
1,Tom McGrath,Brent Simons,Megamind,2010,DreamWorks
2,Tom McGrath,Lara Breay,Megamind,2010,DreamWorks
3,Tom McGrath,Denise Nolan Cascino,Megamind,2010,DreamWorks
4,Tom McGrath,Stuart Cornfeld,Megamind,2010,DreamWorks
5,Tom McGrath,Guillermo del Toro,Megamind,2010,DreamWorks
6,Tom McGrath,Holly Edwards,Megamind,2010,DreamWorks
7,Tom McGrath,Lisa J. Freberg,Megamind,2010,DreamWorks
8,Tom McGrath,Ben Stiller,Megamind,2010,DreamWorks
9,Tom McGrath,Justin Theroux,Megamind,2010,DreamWorks
10,Alan Schoolcraft,Brent Simons,Megamind,2010,DreamWorks
11,Alan Schoolcraft,Lara Breay,Megamind,2010,DreamWorks
12,Alan Schoolcraft,Denise Nolan Cascino,Megamind,2010,DreamWorks
13,Alan Schoolcraft,Stuart Cornfeld,Megamind,2010,DreamWorks
14,Alan Schoolcraft,Guillermo del Toro,Megamind,2010,DreamWorks
15,Alan Schoolcraft,Holly Edwards,Megamind,2010,DreamWorks
16,Alan Schoolcraft,Lisa J. Freberg,Megamind,2010,DreamWorks
17,Alan Schoolcraft,Ben Stiller,Megamind,2010,DreamWorks
18,Alan Schoolcraft,Justin Theroux,Megamind,2010,DreamWorks
19,Brent Simons,Lara Breay,Megamind,2010,DreamWorks
20,Brent Simons,Denise Nolan Cascino,Megamind,2010,DreamWorks
21,Brent Simons,Stuart Cornfeld,Megamind,2010,DreamWorks
22,Brent Simons,Guillermo del Toro,Megamind,2010,DreamWorks
23,Brent Simons,Holly Edwards,Megamind,2010,DreamWorks
24,Brent Simons,Lisa J. Freberg,Megamind,2010,DreamWorks
25,Brent Simons,Ben Stiller,Megamind,2010,DreamWorks
26,Brent Simons,Justin Theroux,Megamind,2010,DreamWorks
27,Lara Breay,Denise Nolan Cascino,Megamind,2010,DreamWorks
28,Lara Breay,Stuart Cornfeld,Megamind,2010,DreamWorks
29,Lara Breay,Guillermo del Toro,Megamind,2010,DreamWorks
30,Lara Breay,Holly Edwards,Megamind,2010,DreamWorks
31,Lara Breay,Lisa J. Freberg,Megamind,2010,DreamWorks
32,Lara Breay,Ben Stiller,Megamind,2010,DreamWorks
33,Lara Breay,Justin Theroux,Megamind,2010,DreamWorks
34,Denise Nolan Cascino,Stuart Cornfeld,Megamind,2010,DreamWorks
35,Denise Nolan Cascino,Guillermo del Toro,Megamind,2010,DreamWorks
36,Denise Nolan Cascino,Holly Edwards,Megamind,2010,DreamWorks
37,Denise Nolan Cascino,Lisa J. Freberg,Megamind,2010,DreamWorks
38,Denise Nolan Cascino,Ben Stiller,Megamind,2010,DreamWorks
39,Denise Nolan Cascino,Justin Theroux,Megamind,2010,DreamWorks
40,Stuart Cornfeld,Guillermo del Toro,Megamind,2010,DreamWorks
41,Stuart Cornfeld,Holly Edwards,Megamind,2010,DreamWorks
42,Stuart Cornfeld,Lisa J. Freberg,Megamind,2010,DreamWorks
43,Stuart Cornfeld,Ben Stiller,Megamind,2010,DreamWorks
44,Stuart Cornfeld,Justin Theroux,Megamind,2010,DreamWorks
45,Guillermo del Toro,Holly Edwards,Megamind,2010,DreamWorks
46,Guillermo del Toro,Lisa J. Freberg,Megamind,2010,DreamWorks
47,Guillermo del Toro,Ben Stiller,Megamind,2010,DreamWorks
48,Guillermo del Toro,Justin Theroux,Megamind,2010,DreamWorks
49,Holly Edwards,Lisa J. Freberg,Megamind,2010,DreamWorks
50,Holly Edwards,Ben Stiller,Megamind,2010,DreamWorks
51,Holly Edwards,Justin Theroux,Megamind,2010,DreamWorks
52,Lisa J. Freberg,Ben Stiller,Megamind,2010,DreamWorks
53,Lisa J. Freberg,Justin Theroux,Megamind,2010,DreamWorks
54,Ben Stiller,Justin Theroux,Megamind,2010,DreamWorks
0,Jennifer Yuh Nelson,Jonathan Aibel,KungFuPanda2,2011,DreamWorks
1,Jennifer Yuh Nelson,Glenn Berger,KungFuPanda2,2011,DreamWorks
2,Jennifer Yuh Nelson,Ethan Reiff,KungFuPanda2,2011,DreamWorks
3,Jennifer Yuh Nelson,Cyrus Voris,KungFuPanda2,2011,DreamWorks
4,Jennifer Yuh Nelson,Suzanne Buirgy,KungFuPanda2,2011,DreamWorks
5,Jennifer Yuh Nelson,Melissa Cobb,KungFuPanda2,2011,DreamWorks
6,Jennifer Yuh Nelson,Lisa J. Freberg,KungFuPanda2,2011,DreamWorks
7,Jonathan Aibel,Glenn Berger,KungFuPanda2,2011,DreamWorks
8,Jonathan Aibel,Ethan Reiff,KungFuPanda2,2011,DreamWorks
9,Jonathan Aibel,Cyrus Voris,KungFuPanda2,2011,DreamWorks
10,Jonathan Aibel,Suzanne Buirgy,KungFuPanda2,2011,DreamWorks
11,Jonathan Aibel,Melissa Cobb,KungFuPanda2,2011,DreamWorks
12,Jonathan Aibel,Lisa J. Freberg,KungFuPanda2,2011,DreamWorks
13,Glenn Berger,Ethan Reiff,KungFuPanda2,2011,DreamWorks
14,Glenn Berger,Cyrus Voris,KungFuPanda2,2011,DreamWorks
15,Glenn Berger,Suzanne Buirgy,KungFuPanda2,2011,DreamWorks
16,Glenn Berger,Melissa Cobb,KungFuPanda2,2011,DreamWorks
17,Glenn Berger,Lisa J. Freberg,KungFuPanda2,2011,DreamWorks
18,Ethan Reiff,Cyrus Voris,KungFuPanda2,2011,DreamWorks
19,Ethan Reiff,Suzanne Buirgy,KungFuPanda2,2011,DreamWorks
20,Ethan Reiff,Melissa Cobb,KungFuPanda2,2011,DreamWorks
21,Ethan Reiff,Lisa J. Freberg,KungFuPanda2,2011,DreamWorks
22,Cyrus Voris,Suzanne Buirgy,KungFuPanda2,2011,DreamWorks
23,Cyrus Voris,Melissa Cobb,KungFuPanda2,2011,DreamWorks
24,Cyrus Voris,Lisa J. Freberg,KungFuPanda2,2011,DreamWorks
25,Suzanne Buirgy,Melissa Cobb,KungFuPanda2,2011,DreamWorks
26,Suzanne Buirgy,Lisa J. Freberg,KungFuPanda2,2011,DreamWorks
27,Melissa Cobb,Lisa J. Freberg,KungFuPanda2,2011,DreamWorks
0,Chris Miller,Tom Wheeler,PussBoots,2011,DreamWorks
1,Chris Miller,Brian Lynch,PussBoots,2011,DreamWorks
2,Chris Miller,William Davies,PussBoots,2011,DreamWorks
3,Chris Miller,Andrew Adamson,PussBoots,2011,DreamWorks
